ARPT_ID,ARPT_NAME,CITY,STATE_NAME,predicted_score,cert_importance_score,is_military_relevant,LAT_DECIMAL,LONG_DECIMAL
55CO,ELIZABETH EMERGENCY,ELIZABETH,COLORADO,55.222440263816466,0.0,0,39.362375,-104.59970277
2CD6,YUKON,ELIZABETH,COLORADO,55.222440263816466,0.0,0,39.39485,-104.54703333
8CD4,BASIN FLD,ELIZABETH,COLORADO,55.222440263816466,0.0,0,39.2587425,-104.6347505
CO90,USAF ACADEMY BULLSEYE AUX AIRFIELD,ELLICOTT,COLORADO,55.222440263816466,0.0,0,38.75862083,-104.30060416
CD37,BERTHOUD PASS,EMPIRE,COLORADO,55.222440263816466,0.0,0,39.79475,-105.76382222
7CO0,PARKLAND,ERIE,COLORADO,55.222440263816466,0.0,0,40.07066711,-105.02640827
CD38,SACRAMENTO,FAIRPLAY,COLORADO,55.222440263816466,0.0,0,39.21637916,-106.08668555
CO58,WINGS N THINGS AIRPARK & MUSEUM,FIRESTONE,COLORADO,55.222440263816466,0.0,0,40.10581722,-104.9547
FCS,BUTTS AAF (FORT CARSON),FORT CARSON,COLORADO,55.222440263816466,0.0,0,38.67830355,-104.75648061
57CO,BANNER FORT COLLINS MEDICAL CENTER,FORT COLLINS,COLORADO,55.222440263816466,0.0,0,40.52222222,-105.00833333
CO09,HALLIBURTON OFFICE,FORT LUPTON,COLORADO,55.222440263816466,0.0,0,40.04222222,-104.80888888
CD40,HILLTOP,FRANKTOWN,COLORADO,55.222440263816466,0.0,0,39.42943277,-104.65886055
CD79,NORTHFIELD,WOODLAND PARK,COLORADO,55.222440263816466,0.0,0,38.98515277,-104.91690555
7CO1,GATEWAY HELIPAD,GATEWAY,COLORADO,55.222440263816466,0.0,0,38.67641388,-108.9786
56CO,ANIMAS AIR PARK,DURANGO,COLORADO,55.222440263816466,0.0,0,37.20305805,-107.86784333
CD42,LOOKOUT MOUNTAIN,GLENWOOD SPRINGS,COLORADO,55.222440263816466,0.0,0,39.54292777,-107.29766111
CD41,SUNLITE,GLENWOOD SPRINGS,COLORADO,55.222440263816466,0.0,0,39.42720833,-107.38031944
20CO,LOOKOUT CENTER FLD,GOLDEN,COLORADO,55.222440263816466,0.0,0,39.734658,-105.205047
51CO,KREMMLING MEML HOSPITAL,GRANBY,COLORADO,55.222440263816466,0.0,0,40.07626944,-105.92527222
CD43,GRANITE,GRANITE,COLORADO,55.222440263816466,0.0,0,39.08610361,-106.26835583
CD71,HECOX,GUFFEY,COLORADO,55.222440263816466,0.0,0,38.62456666,-105.51601666
25CD,LUX FLD,HARTSEL,COLORADO,55.222440263816466,0.0,0,39.15233333,-105.72016666
CD44,MADDEN PEAK,HESPERUS,COLORADO,55.222440263816466,0.0,0,37.3499975,-108.15063222
26CO,MELISSA MEML HOSPITAL,HOLYOKE,COLORADO,55.222440263816466,0.0,0,40.57916666,-102.28916666
CO76,EDEN RANCH,HOTCHKISS,COLORADO,55.222440263816466,0.0,0,38.83637194,-107.86589638
8CO5,WIDNER,HOTCHKISS,COLORADO,55.222440263816466,0.0,0,38.83387194,-107.89228611
CD19,ARAPAHOE,IDAHO SPRINGS,COLORADO,55.222440263816466,0.0,0,39.69082138,-105.50471972
9CO4,INDIAN HILLS/FIRE DEPARTMENT,INDIAN HILLS,COLORADO,55.222440263816466,0.0,0,39.63668611,-105.26718611
CD36,EGNAR,EGNAR,COLORADO,55.222440263816466,0.0,0,37.89038055,-108.8344
CD35,PLEASANT VIEW,DOVE CREEK,COLORADO,55.222440263816466,0.0,0,37.59999055,-108.63398472
7CO7,FRONTIER HELICOPTERS,JOHNSTOWN,COLORADO,55.222440263816466,0.0,0,40.34083333,-104.8225
CD26,PEYTON,CALHAN,COLORADO,55.222440263816466,0.0,0,39.04249055,-104.36468777
CO28,CLEAR SKY AG,ARAPAHOE,COLORADO,55.222440263816466,0.0,0,38.82019552,-102.17431763
CO14,ALAMOSA OUTPOST,ALAMOSA,COLORADO,55.222440263816466,0.0,0,37.42194444,-105.66611111
78CO,PFISTER RANCH,ASPEN,COLORADO,55.222440263816466,0.0,0,39.17720944,-106.85615166
CO02,HARRINGTON RANCH,BENNET,COLORADO,55.222440263816466,0.0,0,39.62970833,-104.51857666
CD25,HENDERSON MINE,BERTHOUD FALLS,COLORADO,55.222440263816466,0.0,0,39.76943111,-105.85112166
CO10,LEMONS PRIVATE STRIP,BOULDER,COLORADO,55.222440263816466,0.0,0,39.9947075,-105.22387694
9CO5,SCHERLER PRIVATE AIRSTRIP,BRANDON,COLORADO,55.222440263816466,0.0,0,38.57667666,-102.43713333
CD16,BRANSON,BRANSON,COLORADO,55.222440263816466,0.0,0,37.01918916,-103.88551916
8CO2,WILLIAM LEON SCHAWO,BRIGGSDALE,COLORADO,55.222440263816466,0.0,0,40.6708175,-104.20828194
22CO,FLYING E,BRIGHTON,COLORADO,55.222440263816466,0.0,0,39.95805555,-104.48555555
CO17,SKY HAVEN,BYERS,COLORADO,55.222440263816466,0.0,0,39.71359277,-104.19384638
5CO4,SPICKARD FARM,BYERS,COLORADO,55.222440263816466,0.0,0,39.69998194,-104.25051361
CD17,BIJOU BASIN,BYERS,COLORADO,55.222440263816466,0.0,0,39.90831611,-104.12606444
CO19,TEZAK,CANON CITY,COLORADO,55.222440263816466,0.0,0,38.41083055,-105.60388916
CD18,AMAX MILL,DILLON/SILVERTHORNE,COLORADO,55.222440263816466,0.0,0,39.83154722,-106.06778611
CO61,AK SU,CANON CITY,COLORADO,55.222440263816466,0.0,0,38.55751388,-105.552975
2CD7,TURNBERRY RANCH,CARBONDALE,COLORADO,55.222440263816466,0.0,0,39.46908333,-107.13572222
CO67,BIG VIEW,CARR,COLORADO,55.222440263816466,0.0,0,40.76472222,-104.92861111
CO20,FLYING W RANCH,CEDAREDGE,COLORADO,55.222440263816466,0.0,0,38.86248277,-107.82145
CD29,CERRO SUMMIT,CIMARRON,COLORADO,55.222440263816466,0.0,0,38.44998722,-107.65061388
CD30,FITZPATRICK,CIMARRON,COLORADO,55.222440263816466,0.0,0,38.39677222,-107.43029444
CD33,MESA VERDE,CORTEZ,COLORADO,55.222440263816466,0.0,0,37.24999527,-108.50064472
54CO,THE MEML HOSPITAL,CRAIG,COLORADO,55.222440263816466,0.0,0,40.51923611,-107.5797
0CO2,CRESTED BUTTE AIRPARK,CRESTED BUTTE,COLORADO,55.222440263816466,0.0,0,38.85193694,-106.93282055
CD34,POINT CREEK,DELTA,COLORADO,55.222440263816466,0.0,0,38.79998361,-108.16729666
0CD0,DELTA COUNTY MEML HOSPITAL,DELTA,COLORADO,55.222440263816466,0.0,0,38.74510277,-108.04812777
9CO0,POLICE HEADQUARTERS,DENVER,COLORADO,55.222440263816466,0.0,0,39.73748666,-104.99220388
CO88,KUSA HELISTOP,DENVER,COLORADO,55.222440263816466,0.0,0,39.72133333,-104.98116388
CO81,FOUGHT'N'WON,JOHNSTOWN,COLORADO,55.222440263816466,0.0,0,40.34111111,-104.92277777
CO99,TRIPLE P RANCH,FRANKTOWN,COLORADO,55.222440263816466,0.0,0,39.29042966,-104.74695666
CO82,LAND,KEENESBURG,COLORADO,55.222440263816466,0.0,0,40.09581583,-104.58940611
CD70,MOUNT WERNER,STEAMBOAT SPRINGS,COLORADO,55.222440263816466,0.0,0,40.44997861,-106.73393472
CD63,RAVEN RIDGE,RANGELY,COLORADO,55.222440263816466,0.0,0,40.11663666,-108.95066666
CD62,BAXTER PASS,RANGELY,COLORADO,55.222440263816466,0.0,0,39.58330805,-108.95066111
25CO,CRYSTAL LAKES,RED FEATHER LAKES,COLORADO,55.222440263816466,0.0,0,40.85164722,-105.63305
CD65,RICO,RICO,COLORADO,55.222440263816466,0.0,0,37.68332833,-108.01729444
CD66,RIO BLANCO,RIO BLANCO,COLORADO,55.222440263816466,0.0,0,39.69997666,-107.95062833
74CO,WESTBERG-ROSLING FARMS,ROGGEN,COLORADO,55.222440263816466,0.0,0,40.04720527,-104.20939583
7CO6,VANTAGE VIEW,RUSH,COLORADO,55.222440263816466,0.0,0,38.76027777,-104.10138888
CO33,RIA,RUSH,COLORADO,55.222440263816466,0.0,0,38.83919444,-104.13483333
03CO,BLUE WATER,SAGUACHE,COLORADO,55.222440263816466,0.0,0,38.09791816,-106.08975536
1CO7,DODSWORTH,SALIDA,COLORADO,55.222440263816466,0.0,0,38.55138583,-105.992235
2CD4,WEST DIVIDE,SILT,COLORADO,55.222440263816466,0.0,0,39.43055555,-107.62305555
CD68,SILVERTON JUNCTION,SILVERTON,COLORADO,55.222440263816466,0.0,0,37.79999666,-107.66728388
CD69,MORNING SHADOWS RANCH,SOUTH FORK,COLORADO,55.222440263816466,0.0,0,37.74028027,-106.52559611
CO97,COMANCHE SPRINGS RANCH,STRASBURG,COLORADO,55.222440263816466,0.0,0,39.72081388,-104.32305555
59CO,NILHAS AERO RANCH,PIERCE,COLORADO,55.222440263816466,0.0,0,40.6790593,-104.72774647
CO60,HORSESHOE LANDINGS,KEENESBURG,COLORADO,55.222440263816466,0.0,0,40.10831555,-104.43106722
CO72,HELITRAX / TELLURIDE,TELLURIDE,COLORADO,55.222440263816466,0.0,0,37.93839166,-107.84895555
CD72,MISSIONARY RIDGE,TRIMBLE,COLORADO,55.222440263816466,0.0,0,37.35000194,-107.76728611
CO64,MOUNT SAN RAFAEL,TRINIDAD,COLORADO,55.222440263816466,0.0,0,37.17375555,-104.48805
CD74,VAIL JUNCTION,VAIL,COLORADO,55.222440263816466,0.0,0,39.62042777,-106.39325833
3CO9,D B SMITH MEML,VICTOR,COLORADO,55.222440263816466,0.0,0,38.71258055,-105.14206944
CD81,OWL RIDGE,WALDEN,COLORADO,55.222440263816466,0.0,0,40.44998111,-106.20058
24CD,MICHIGAN RIVER RANCH,WALDEN,COLORADO,55.222440263816466,0.0,0,40.56793611,-106.06071944
CO94,SPRING CANYON,WALSENBURG,COLORADO,55.222440263816466,0.0,0,37.4146375,-104.77517777
CD75,WHITEWATER,WHITEWATER,COLORADO,55.222440263816466,0.0,0,38.89998305,-108.48397805
6CO5,MAGA FLD,WIGGINS,COLORADO,55.222440263816466,0.0,0,40.18222222,-104.09916666
CD77,CASTLE PEAK,WOLCOTT,COLORADO,55.222440263816466,0.0,0,39.71527777,-106.78305555
CD78,COAL BANK PASS,WOLF CREEK,COLORADO,55.222440263816466,0.0,0,37.68333055,-107.76728638
CD59,PLACERVILLE,PLACERVILLE,COLORADO,55.222440263816466,0.0,0,38.01665861,-108.050625
CD21,BADGER MOUNTAIN,TARRYALL,COLORADO,55.222440263816466,0.0,0,39.04945833,-105.51238333
CD57,GROUSE MOUNTAIN,PARSHALL,COLORADO,55.222440263816466,0.0,0,40.13331833,-106.16724638
90CO,WETLANDS RANCH,MEEKER,COLORADO,55.222440263816466,0.0,0,39.97347222,-107.62216666
CO04,DENNING,KEENESBURG,COLORADO,55.222440263816466,0.0,0,40.00192705,-104.41563394
CD56,GRAND VALLEY,PARACHUTE,COLORADO,55.222440263816466,0.0,0,39.41664472,-108.1006325
9CO7,DEVOE,KERSEY,COLORADO,55.222440263816466,0.0,0,40.33166666,-104.57916666
CO36,ELBERT COUNTY,KIOWA,COLORADO,55.222440263816466,0.0,0,39.34387611,-104.46524416
07CO,COMANCHE CREEK,KIOWA,COLORADO,55.222440263816466,0.0,0,39.26361111,-104.42694444
93CO,ANTELOPE AIRPARK,LAKE GEORGE,COLORADO,55.222440263816466,0.0,0,39.02474719,-105.61437961
2CD9,KELLOGG AIRSTRIP,LAPORTE,COLORADO,55.222440263816466,0.0,0,40.6814,-105.13855
2CO6,MANOR HOUSE,LITTLETON,COLORADO,55.222440263816466,0.0,0,39.58945833,-105.16797777
CO93,PERRY PARK,LARKSPUR,COLORADO,55.222440263816466,0.0,0,39.24998888,-104.89081388
CD53,SKY RIDGE MEDICAL CENTER,LONE TREE,COLORADO,55.222440263816466,0.0,0,39.52829166,-104.87023055
CO23,ASHLAWN,LONGMONT,COLORADO,55.222440263816466,0.0,0,40.10989166,-105.23720555
CD49,MATHESON,MATHESON,COLORADO,55.222440263816466,0.0,0,39.17693222,-103.87995444
CD50,TEEPEE PARK,MEEKER,COLORADO,55.222440263816466,0.0,0,40.14997305,-107.86729555
0CO1,DAVE'S,LOUISVILLE,COLORADO,55.222440263816466,0.0,0,40.03331805,-105.12387305
02CO,MC CULLOUGH,MONTE VISTA,COLORADO,55.222440263816466,0.0,0,37.64333472,-106.04697
CD54,RASPBERRY,NORWOOD,COLORADO,55.222440263816466,0.0,0,38.29998833,-108.18396444
16CO,DRY PEN,PARACHUTE,COLORADO,55.222440263816466,0.0,0,39.40233333,-108.07661666
94CO,PONDEROSA,OURAY,COLORADO,55.222440263816466,0.0,0,38.08471444,-107.70089305
37CO,ASH MESA,OLATHE,COLORADO,55.222440263816466,0.0,0,38.56722222,-107.99555555
6CO8,WEST AREA PWR ADMIN OPS CENTER,MONTROSE,COLORADO,55.222440263816466,0.0,0,38.4660975,-107.87339583
75CO,MRW FARMS AIRFIELD,NUNN,COLORADO,55.222440263816466,0.0,0,40.68613666,-104.7997285
5CO8,PLEASANT VALLEY,OAK CREEK,COLORADO,55.222440263816466,0.0,0,40.34136888,-106.84949222
CD55,NORWOOD JUNCTION,NORWOOD,COLORADO,55.222440263816466,0.0,0,38.09999972,-108.28391638
8CO7,COLORADO ANTIQUE FLD,NIWOT,COLORADO,55.222440263816466,0.0,0,40.122485,-105.17248527
47CO,MILE HI,NEW RAYMER,COLORADO,55.222440263816466,0.0,0,40.89998222,-104.83385777
CD52,MOUNT PRINCETON,MOUNT PRINCETON,COLORADO,55.222440263816466,0.0,0,38.74541111,-106.20045277
2CD5,ELK MOUNTAIN RESORT,MONTROSE,COLORADO,55.222440263816466,0.0,0,38.25319444,-107.97284166
LA02,PLAQUEMINES MEDICAL CENTER,PORT SULPHUR,LOUISIANA,55.20051952013667,0.0,0,29.49498888,-89.712175
LA98,WEST BAY,VENICE,LOUISIANA,55.20051952013667,0.0,0,29.13189444,-89.3881075
7LA7,ROMERE PASS,VENICE,LOUISIANA,55.20051952013667,0.0,0,29.27633083,-89.24199527
45LA,BRISTOW US LLC,VENICE,LOUISIANA,55.20051952013667,0.0,0,29.29555555,-89.37111111
30LA,VENICE BASE HELIPORT & SPB,VENICE,LOUISIANA,55.20051952013667,0.0,0,29.27111111,-89.35583333
LS28,BARATARIA BAY,ECAILLE,LOUISIANA,55.20051952013667,0.0,0,29.37855472,-89.85451361
LNQ,BOOTHVILLE,BOOTHVILLE,LOUISIANA,55.20051952013667,0.0,0,29.35414,-89.43591
LS87,TRIUMPH AIR STRIP,BURAS,LOUISIANA,55.20051952013667,0.0,0,29.33178194,-89.4765625
LS84,MATIDORA,BURAS,LOUISIANA,55.20051952013667,0.0,0,29.449225,-89.62370833
2LA8,FOKKER FLD,BUSH,LOUISIANA,55.20051952013667,0.0,0,30.593175,-89.87347777
49LS,EMPIRE TRML,BURAS,LOUISIANA,55.20051952013667,0.0,0,29.37326388,-89.54921111
LS12,BASTIAN BAY,BURAS,LOUISIANA,55.20051952013667,0.0,0,29.31411111,-89.61422777
24LS,MIDSTREAM CAMERON WEST,CAMERON,LOUISIANA,55.200336254018474,0.0,0,29.79972222,-93.34944444
54LA,CUNNINGHAM FLD,NATCHITOCHES,LOUISIANA,55.200336254018474,0.0,0,31.64290972,-93.00281563
73LA,DESOTO MED CNTR,MANSFIELD,LOUISIANA,55.200336254018474,0.0,0,32.03616111,-93.70770555
19LA,SELF FORWARD LANDING STRIP,LEESVILLE,LOUISIANA,55.200336254018474,0.0,0,31.11702222,-93.15431666
17LA,GOLDEN NUGGET LAKE CHARLES,LAKE CHARLES,LOUISIANA,55.200336254018474,0.0,0,30.20253055,-93.26303611
29LS,L AUBERGE DU LAC HOTEL,LAKE CHARLES,LOUISIANA,55.200336254018474,0.0,0,30.20777777,-93.26527777
LS74,UTEC,LAKE CHARLES,LOUISIANA,55.200336254018474,0.0,0,30.2268725,-93.19987555
LA27,TEXAS EASTERN TRANSMISSION MAINTENANCE HQ,LAKE CHARLES,LOUISIANA,55.200336254018474,0.0,0,30.2238175,-93.12931861
5LA8,LA STATE POLICE TROOP D,LAKE CHARLES,LOUISIANA,55.200336254018474,0.0,0,30.22713333,-93.16256666
32LA,JOHN W STONE OIL DISTRIBUTOR LLC,CAMERON,LOUISIANA,55.200336254018474,0.0,0,29.77361111,-93.35
LS46,WC FLD,ELIZABETH,LOUISIANA,55.200336254018474,0.0,0,30.85851666,-92.81235
98LS,TIETJES,ELTON,LOUISIANA,55.200336254018474,0.0,0,30.43457638,-92.72158333
56LA,OLD HICKORY RANCH,KEITHVILLE,LOUISIANA,55.200336254018474,0.0,0,32.34515666,-93.81823638
LS70,LAKE AIR SERVICE-PINE ISLAND,JENNINGS,LOUISIANA,55.200336254018474,0.0,0,30.34065138,-92.73688333
70LA,ROLAND,HINESTON,LOUISIANA,55.200336254018474,0.0,0,31.16907277,-92.75625888
84LA,TOUCHSTONE RIDGE,HAUGHTON,LOUISIANA,55.200336254018474,0.0,0,32.55292833,-93.59323111
7LA9,CHUTE N GATORS,BELL CITY,LOUISIANA,55.200336254018474,0.0,0,29.99949444,-93.138025
44LA,B T & K H RANCH,DRY CREEK,LOUISIANA,55.200336254018474,0.0,0,30.64741972,-93.05515527
02LA,LA STATE POLICE TROOP G,BOSSIER CITY,LOUISIANA,55.200336254018474,0.0,0,32.53148333,-93.65991666
LS29,HORSESHOE,BOSSIER CITY,LOUISIANA,55.200336254018474,0.0,0,32.51256111,-93.73632222
LA10,TRACEMONT FLD,BOYCE,LOUISIANA,55.200336254018474,0.0,0,31.35888888,-92.7225
LA94,MUDDY BOTTOMS,SPRINGHILL,LOUISIANA,55.200336254018474,0.0,0,32.9415,-93.49925555
LA36,WHITEHALL,CONVENT,LOUISIANA,55.20027883889284,0.0,0,30.07980555,-90.893275
LA17,KEYSTONE FARMS,COLFAX,LOUISIANA,55.20027883889284,0.0,0,31.48218333,-92.661375
1LS1,COSMAR STYRENE PLANT,BATON ROUGE,LOUISIANA,55.20027883889284,0.0,0,30.2225,-91.07277777
92LA,TERREBONNE GENERAL MEDICAL CENTER,HOUMA,LOUISIANA,55.20027883889284,0.0,0,29.59673333,-90.71375277
LS55,NOVA CHEMICALS OLEFINS LLC,GEISMAR,LOUISIANA,55.20027883889284,0.0,0,30.2312,-91.0516
11LS,JASMINE HILL,GLENMORA,LOUISIANA,55.20027883889284,0.0,0,30.97602222,-92.56902777
21LA,SOUTHERN HELICOPTERS,BATON ROUGE,LOUISIANA,55.20027883889284,0.0,0,30.29694444,-91.215
LA28,LOUISIANA STATE POLICE HEADQUARTERS,BATON ROUGE,LOUISIANA,55.20027883889284,0.0,0,30.44976666,-91.10506666
9LA0,HARVEY GULF,GOLDEN MEADOW,LOUISIANA,55.20027883889284,0.0,0,29.13991666,-90.20148611
49LA,BATON ROUGE POLICE,BATON ROUGE,LOUISIANA,55.20027883889284,0.0,0,30.44472222,-91.09195555
8LA8,GALVEZ-LAKE VFD,GONZALES,LOUISIANA,55.20027883889284,0.0,0,30.30102777,-90.90148611
08LS,AELERON,GRAND COTEAU,LOUISIANA,55.20027883889284,0.0,0,30.40925,-92.03316666
LS56,MEDICANT ISLAND,GRAND ISLE,LOUISIANA,55.20027883889284,0.0,0,29.33661305,-89.98423861
09LA,ERA HELICOPTERS FOURCHON HELIBASE,GRAND ISLE,LOUISIANA,55.20027883889284,0.0,0,29.12453888,-90.20535833
1LA1,TRICHE FLD,HAHNVILLE,LOUISIANA,55.20027883889284,0.0,0,29.98353722,-90.43480472
LA50,DETEL,HESSMER,LOUISIANA,55.20027883889284,0.0,0,31.04813055,-92.13823611
LS59,DANECO LANDING STRIP,HOUMA,LOUISIANA,55.20027883889284,0.0,0,29.58888888,-90.82611111
04LS,LA NTL GUARD,BATON ROUGE,LOUISIANA,55.20027883889284,0.0,0,30.44603333,-91.10515
05LA,GREG'S FLYING SERVICE,BASKIN,LOUISIANA,55.20027883889284,0.0,0,32.26542083,-91.69792083
14LA,SERENITY FLD,INDEPENDENCE,LOUISIANA,55.20027883889284,0.0,0,30.61550972,-90.53605138
2LA0,CENTRAL INDUSTRIES,INTRACOASTAL CITY,LOUISIANA,55.20027883889284,0.0,0,29.78965472,-92.15651611
22LS,COUVILLION,ARNAUDVILLE,LOUISIANA,55.20027883889284,0.0,0,30.39777777,-91.97388888
LA09,BRISTOW (INTRACOASTAL CITY),INTRACOASTAL CITY,LOUISIANA,55.20027883889284,0.0,0,29.78644722,-92.16132222
LS31,FRESH WATER BAYOU,INTERCOASTAL CITY,LOUISIANA,55.20027883889284,0.0,0,29.60149444,-92.260075
LS91,TIM BULLARD MEML,ARNAUDVILLE,LOUISIANA,55.20027883889284,0.0,0,30.41722222,-91.97361111
95LA,LA STATE POLICE TROOP E,ALEXANDRIA,LOUISIANA,55.20027883889284,0.0,0,31.31663333,-92.46838333
LA88,LASALLE GENERAL HOSPITAL,JENA,LOUISIANA,55.20027883889284,0.0,0,31.69388888,-92.15694444
25LA,PLANE CRAZY,ALBANY,LOUISIANA,55.20027883889284,0.0,0,30.54606944,-90.57633333
LS68,KEN GUIDRY NR 1,ABBEVILLE,LOUISIANA,55.20027883889284,0.0,0,29.93465166,-92.21346111
48LA,COUNTRYSIDE,JENNINGS,LOUISIANA,55.20027883889284,0.0,0,30.274875,-92.58063611
LS32,ANDRE SMITH AVIATION,BATON ROUGE,LOUISIANA,55.20027883889284,0.0,0,30.36169444,-91.00729444
LA04,BAILEY AIR,FORT NECESSITY,LOUISIANA,55.20027883889284,0.0,0,31.94445555,-91.8050125
LS45,WATERFORD 3,KILLONA,LOUISIANA,55.20027883889284,0.0,0,29.98548166,-90.46730583
2LA4,BUNKIE FLYING SERVICE,BUNKIE,LOUISIANA,55.20027883889284,0.0,0,30.92908083,-92.17929194
71LA,LOST AIRFIELD,CHURCH POINT,LOUISIANA,55.20027883889284,0.0,0,30.42120416,-92.23419861
6LA5,CHURCH POINT FLYERS,CHURCH POINT,LOUISIANA,55.20027883889284,0.0,0,30.454775,-92.240575
39LA,WHITAKER,CHATAIGNIER,LOUISIANA,55.20027883889284,0.0,0,30.58833333,-92.23055555
03LA,DAMIEN,CARVILLE,LOUISIANA,55.20027883889284,0.0,0,30.19964083,-91.12788166
LS13,OMNI,CARENCRO,LOUISIANA,55.20027883889284,0.0,0,30.34794444,-92.04119444
98LA,LA STATE POLICE TROOP L,COVINGTON,LOUISIANA,55.20027883889284,0.0,0,30.40231666,-90.08766666
16LA,ARROW AVIATION COMPANY,CADE,LOUISIANA,55.20027883889284,0.0,0,30.085,-91.92388888
LS09,A J PATROL,CROWLEY,LOUISIANA,55.20027883889284,0.0,0,30.14278055,-92.33332777
20LS,K-JOHN,CROWLEY,LOUISIANA,55.20027883889284,0.0,0,30.21971111,-92.31979444
59LA,TRANSCO DELCAMBRE,DELCAMBRE,LOUISIANA,55.20027883889284,0.0,0,29.95020527,-91.98262138
26LA,DONDERO ISLAND,DELCAMBRE,LOUISIANA,55.20027883889284,0.0,0,29.9243,-92.00782777
61LA,SANDEFER'S,DENHAM SPRINGS,LOUISIANA,55.20027883889284,0.0,0,30.56713055,-90.94065555
02LS,WINDY HILL,BROUSSARD,LOUISIANA,55.20027883889284,0.0,0,30.14833333,-91.91902777
1LA0,WOMAN'S HOSPITAL,BATON ROUGE,LOUISIANA,55.20027883889284,0.0,0,30.38483888,-91.03913888
LS21,SIEVERS FLD,DUSON,LOUISIANA,55.20027883889284,0.0,0,30.26644444,-92.18502777
80LA,RED HAWK,EFFIE,LOUISIANA,55.20027883889284,0.0,0,31.21804166,-92.17411111
LA16,CASTILLE FLD,BREAUX BRIDGE,LOUISIANA,55.20027883889284,0.0,0,30.24603055,-91.86678055
66LA,SCHEXNAYDER,ERWINVILLE,LOUISIANA,55.20027883889284,0.0,0,30.51046666,-91.39233055
00LS,LEJEUNE,ESTERWOOD,LOUISIANA,55.20027883889284,0.0,0,30.13627777,-92.42936111
LA57,KINDER AG SERVICE,EUNICE,LOUISIANA,55.20027883889284,0.0,0,30.39909027,-92.40902111
85LA,SPENCER CALAHAN OFFICE BUILDING,BATON ROUGE,LOUISIANA,55.20027883889284,0.0,0,30.43988333,-91.18811388
LA65,ACADIAN MEDICAL CENTER,EUNICE,LOUISIANA,55.20027883889284,0.0,0,30.49666666,-92.38722222
LA03,PROP STOP,EUNICE,LOUISIANA,55.20027883889284,0.0,0,30.43527777,-92.33370138
LS88,KRESWELL,EUNICE,LOUISIANA,55.20027883889284,0.0,0,30.44972222,-92.32611111
23LS,OLOL CHILDREN'S,BATON ROUGE,LOUISIANA,55.20027883889284,0.0,0,30.40115833,-91.09706388
63LA,CELTIC,BATON ROUGE,LOUISIANA,55.20027883889284,0.0,0,30.41819444,-91.07586111
LA12,LA STATE POLICE TROOP B,KENNER,LOUISIANA,55.20027883889284,0.0,0,30.01078333,-90.2392
96LA,LA STATE POLICE TROOP A,BATON ROUGE,LOUISIANA,55.20027883889284,0.0,0,30.34722222,-91.03111111
LS82,ENTERGY WATERFORD 3,KILLONA,LOUISIANA,55.20027883889284,0.0,0,29.99209444,-90.46779444
32LS,STEVENS STRIP,PONCHATOULA,LOUISIANA,55.20027883889284,0.0,0,30.41960833,-90.35903333
17LS,YANKEE FLD,PORT BARRE,LOUISIANA,55.20027883889284,0.0,0,30.60793055,-91.97527777
55LA,T & M AIRFIELD,PORT BARRE,LOUISIANA,55.20027883889284,0.0,0,30.61830555,-91.94588888
24LA,PK FLD,PRAIRIEVILLE,LOUISIANA,55.20027883889284,0.0,0,30.31811111,-90.95565088
LA15,CLARK FLD,PRIDE,LOUISIANA,55.20027883889284,0.0,0,30.62341666,-91.03236111
LS71,RACELAND STATION,RACELAND,LOUISIANA,55.20027883889284,0.0,0,29.72798861,-90.59425361
4LA9,BLOUIN FLIGHTPARK,RACELAND,LOUISIANA,55.20027883889284,0.0,0,29.73633888,-90.6342
LA89,PIERCE FLD,RACELAND,LOUISIANA,55.20027883889284,0.0,0,29.72425,-90.63659444
6LA6,WILLIAMS FLYING SERVICE,WINNSBORO,LOUISIANA,55.20027883889284,0.0,0,32.21820694,-91.86818472
LA42,OUR LADY OF THE LAKE,WALKER,LOUISIANA,55.20027883889284,0.0,0,30.46591944,-90.86748333
0LA9,REBEL FLD,WALKER,LOUISIANA,55.20027883889284,0.0,0,30.58629722,-90.86148611
68LS,MYRTLE GROVE,WATERPROOF,LOUISIANA,55.20027883889284,0.0,0,31.81507127,-91.37064025
LS94,ALON USA - KROTZ SPRINGS,KROTZ SPRINGS,LOUISIANA,55.20027883889284,0.0,0,30.53305555,-91.75011388
38LA,WHITEVILLE,VILLE PLATTE,LOUISIANA,55.20027883889284,0.0,0,30.78436194,-92.18234555
LA30,PHOENIX,RAYNE,LOUISIANA,55.20027883889284,0.0,0,30.24819444,-92.24166666
LS92,KOENIG AIRPARK,ROBERT,LOUISIANA,55.20027883889284,0.0,0,30.59741138,-90.31591888
09LS,WEST FELICIANA SHERIFF'S OFFICE,ST FRANCISVILLE,LOUISIANA,55.20027883889284,0.0,0,30.82511666,-91.38467777
21LS,SOLITUDE AIRSTRIP,ST FRANCISVILLE,LOUISIANA,55.20027883889284,0.0,0,30.87038888,-91.43111111
50LA,LA STATE POLICE TROOP C,THIBODAUX,LOUISIANA,55.20027883889284,0.0,0,29.67898333,-90.78155
35LS,THE BLUFFS,ST FRANCISVILLE,LOUISIANA,55.20027883889284,0.0,0,30.80308333,-91.24491666
LA44,CARVILLE ENERGY,ST GABRIEL,LOUISIANA,55.20027883889284,0.0,0,30.23076666,-90.06401666
1LA2,AIR ONE HELO,SLAUGHTER,LOUISIANA,55.20027883889284,0.0,0,30.75055555,-91.1575
